OriginalVariableNames,Var1,Var2,Var3,Var4
Var1,2.61972910616203,3.94620413267911,2.6230042263008,4.65269574808168
Var2,3.54698822288819,2.03118261461839,2.02289695546722,3.79158166672636
Var3,4.65269574808168,4.65269574808168,2.09936191196922,3.00083762423692
Var4,3.39391839791898,3.25524736568811,3.00083762423692,2.03118261461839
Var5,1.56506185369817,3.36278126353463,3.16796910761376,3.13094425440114
Var6,1.44936303044037,2.35041569320234,3.00083762423692,1.98535002263374
Var7,3.47669725441685,4.65269574808168,2.94927359725093,4.65269574808168
Var8,1.94211841519035,2.75155790411762,2.68446992472856,3.29376944014254
Var9,1.89562057474538,2.50423904053044,3.11798648178422,2.02289695546722
Var10,4.65269574808168,3.29376944014254,1.05981021660365,2.03749593939488
Var11,2.40999960794797,4.65269574808168,1.16326616131075,2.18806191494905
Var12,2.40999960794797,1.9523928502097,2.09936191196922,1.82483913057209
Var13,2.85074838674888,4.65269574808168,3.89107434540264,3.39391839791898
Var14,0.439930331971686,1.69143122896272,3.57846739430606,2.12401166925411
Var15,4.65269574808168,2.91580367189062,1.06757052387814,3.34642410682704
Var16,2.49362596300907,4.65269574808168,3.79158166672636,2.97756291073286
Var17,2.6230042263008,3.06824108870509,2.68128701644526,1.66687203195217
Var18,3.1864376360461,3.19577164732973,2.94927359725093,3.94620413267911
Var19,1.07035864674857,3.43711949067763,4.65269574808168,3.16796910761376
Var20,2.87197577890349,3.63551959082662,3.39391839791898,2.35041569320234
Var21,3.47669725441685,4.65269574808168,-0.279420597763724,1.64524616247823
Var22,1.94895593021229,2.38083422633657,2.18267461587283,3.16796910761376
Var23,2.81512428515551,3.66152561015978,3.39391839791898,3.86046841839339
Var24,3.79158166672636,3.47669725441685,1.25721356405443,3.34642410682704
Var25,2.54935570498121,3.32949584170338,2.03118261461839,2.25255660023257
Var26,2.49362596300907,4.65269574808168,2.260336061665,3.75242474631369
Var27,1.68586807101411,1.54149891593224,4.65269574808168,2.08303633088224
Var28,1.85275990831692,3.86046841839339,2.42445263899857,3.04787015802318
Var29,3.00083762423692,3.47669725441685,1.09496833670871,2.8287500974142
Var30,3.57846739430606,3.1294529427236,3.51317930679666,2.53280431656366
