OriginalVariableNames,Var1,Var2,Var3,Var4
Var1,1.2815515655446,3.29376944014254,2.30069876075202,2.85074838674888
Var2,4.65269574808168,3.00083762423692,3.09105754782723,3.09105754782723
Var3,1.9348431322034,2.7570751733363,-1.35892630793914,2.57969497717664
Var4,2.32634787404084,2.32634787404084,1.39814886539716,2.30069876075202
Var5,1.48472664046793,0.887558154085437,3.66152561015978,4.65269574808168
Var6,2.85074838674888,2.44053316836227,1.24758289367085,3.00083762423692
Var7,2.93093322062408,3.70934200114148,0.904419972668249,2.85074838674888
Var8,2.32634787404084,2.7570751733363,2.64498723800522,3.60789943958544
Var9,2.32634787404084,2.57969497717664,2.50636024383355,2.7570751733363
Var10,2.4660581729227,2.32634787404084,1.633519345811,2.32634787404084
Var11,2.8922966959737,2.7570751733363,0.993129114160457,3.60789943958544
Var12,1.65185812384476,1.76039905210798,0,2.7570751733363
Var13,2.7570751733363,2.64498723800522,0.36002473958541,3.60789943958544
Var14,1.28522142289282,2.00770851007647,2.8922966959737,2.85074838674888
Var15,3.00083762423692,4.65269574808168,-1.56163820025445,2.67510356955789
Var16,2.50636024383355,3.00083762423692,3.00083762423692,4.65269574808168
Var17,2.07300077090504,3.16796910761376,2.7570751733363,3.39391839791898
Var18,4.65269574808168,2.7570751733363,-1.56163820025445,4.65269574808168
Var19,2.00770851007647,2.07300077090504,2.4660581729227,3.47669725441685
Var20,3.09105754782723,1.9348431322034,-1.10570752519349,2.13514104775628
Var21,4.65269574808168,2.64498723800522,-0.756993171853777,1.98535002263374
Var22,1.7217625274576,3.00083762423692,1.09496833670871,3.00083762423692
Var23,1.89562057474538,2.67510356955789,3.00083762423692,2.85074838674888
Var24,2.57969497717664,2.7570751733363,-1.48472664046793,3.09105754782723
Var25,1.89562057474538,2.07300077090504,0.5066942062716,2.32634787404084
Var26,2.4660581729227,3.09105754782723,-1.17599849366483,2.57969497717664
Var27,2.32634787404084,4.65269574808168,3.47669725441685,3.29376944014254
Var28,2.85074838674888,2.57969497717664,4.65269574808168,2.85074838674888
Var29,1.82483913057209,2.7570751733363,1.25721356405443,2.32634787404084
Var30,3.00083762423692,3.16796910761376,1.09496833670871,2.57969497717664
