OriginalVariableNames,Var1,Var2,Var3,Var4
Var1,1.05766688251064,1.88160444222863,1.78478590657259,4.01696950362574
Var2,4.11250343530192,1.49173190560211,1.38079231303617,2.19190875544678
Var3,3.13368019835281,2.93919210466218,-1.15136108197475,1.26394554804586
Var4,2.26579561983041,2.17834214051493,1.39622395432661,1.42234834495938
Var5,1.11400624864867,2.22994346647191,3.75242474631369,2.43990026292093
Var6,1.64524616247823,1.66228559424734,2.10590068260463,0.916328287168835
Var7,2.39686576492761,4.65269574808168,1.22301203289418,3.75242474631369
Var8,0.997443347090303,1.95889054966311,1.70373748347783,1.59197103658618
Var9,1.32107357625132,2.07819318273849,2.38083422633657,1.69342946983962
Var10,3.63551959082662,2.08303633088224,-0.569453973801934,1.74206027407422
Var11,1.45952731215383,4.03802318055057,0.338093888450173,0.814200049077944
Var12,2.39235968641668,1.45952731215383,1.32009574983674,1.57200691268494
Var13,1.27738550135257,2.53751933553781,1.17784996034963,3.47669725441685
Var14,1.03450649339007,1.01502477460823,2.65597159753758,1.8566519432161
Var15,2.38521113506274,3.34642410682704,-1.2020096424722,1.80904279967462
Var16,2.1397235428816,3.11669850185775,2.84097100996091,2.94877365208682
Var17,1.82483913057209,2.33453474081023,1.76432852423979,0.514379033202586
Var18,3.33547525653637,1.65885805560231,-0.943353746940202,2.9471895389622
Var19,0.67637426568867,1.4912993758086,3.70934200114148,1.74845537762441
Var20,1.65713889374451,2.84049660748562,-0.614672567531112,1.772017946462
Var21,3.63551959082662,2.89385792829115,-2.02336742598463,2.01302215991535
Var22,0.715602743611737,2.29952138086314,1.4408357055186,2.26770856821913
Var23,0.480880882760191,1.09571484420235,2.02570305374078,2.37050971933291
Var24,2.23921622155788,3.42315143613435,0,3.23480574257823
Var25,1.27515926369545,3.00083762423692,1.21582157070708,1.23202491160386
Var26,1.53883561286714,3.66152561015978,-1.10570752519349,2.24626760420823
Var27,0.884852424725732,0.922871426637414,4.65269574808168,0.905823902064803
Var28,1.51402158096854,3.39391839791898,2.03499208997984,1.3267214228297
Var29,1.82483913057209,3.42315143613435,0.0974695271342871,1.76211501264467
Var30,2.54549474091662,2.95503399475721,1.69360916543366,1.78526136683287
